image_name,lpips_score,ssim_score,discarded_lpips_score,discarded_ssim_score
ChestCT_4276.png,0.3673,0.4986,0.3630,0.4764
ChestCT_4277.png,0.3499,0.3286,0.3709,0.4553
ChestCT_4278.png,0.3576,0.5033,0.3700,0.4831
ChestCT_4279.png,0.3497,0.3355,0.3765,0.4496
ChestCT_4280.png,0.3483,0.3352,0.3770,0.4494
ChestCT_4281.png,0.3515,0.5023,0.3696,0.4831
ChestCT_4282.png,0.3515,0.5006,0.3815,0.4699
ChestCT_4283.png,0.3448,0.5063,0.3738,0.4550
ChestCT_4284.png,0.3487,0.5094,0.3754,0.4554
ChestCT_4285.png,0.3520,0.4991,0.3764,0.4742
ChestCT_4286.png,0.3485,0.5126,0.3735,0.4633
ChestCT_4287.png,0.3503,0.5015,0.3707,0.4853
ChestCT_4288.png,0.3516,0.4914,0.3770,0.4653
ChestCT_4289.png,0.3477,0.5115,0.3732,0.4602
ChestCT_4290.png,0.3192,0.5147,0.3324,0.4854
ChestCT_4291.png,0.3397,0.4131,0.3576,0.4374
ChestCT_4292.png,0.3832,0.4789,0.3231,0.5172
ChestCT_4293.png,0.3892,0.4771,0.3289,0.5129
ChestCT_4294.png,0.3371,0.4114,0.3576,0.4275
ChestCT_4295.png,0.3226,0.5146,0.3292,0.4958
ChestCT_4296.png,0.3477,0.4134,0.3950,0.4414
ChestCT_4297.png,0.3211,0.5138,0.3310,0.4733
ChestCT_4298.png,0.3184,0.5132,0.3364,0.4613
ChestCT_4299.png,0.3455,0.4105,0.3819,0.4472
ChestCT_4300.png,0.3354,0.4117,0.3575,0.4340
ChestCT_4301.png,0.3409,0.3916,0.3470,0.4317
ChestCT_4302.png,0.3440,0.3953,0.3451,0.4341
ChestCT_4303.png,0.3399,0.4048,0.3543,0.4352
ChestCT_4304.png,0.3362,0.5114,0.3157,0.5134
ChestCT_4305.png,0.3088,0.5160,0.3405,0.4472
ChestCT_4306.png,0.3360,0.3947,0.3539,0.4202
ChestCT_4307.png,0.3363,0.3991,0.3539,0.4257
ChestCT_4308.png,0.3421,0.3913,0.3462,0.4350
ChestCT_4309.png,0.3276,0.5119,0.3217,0.5027
ChestCT_4310.png,0.3586,0.5040,0.3090,0.5265
ChestCT_4311.png,0.3384,0.3930,0.3502,0.4330
ChestCT_4312.png,0.3393,0.3970,0.3557,0.4190
ChestCT_4313.png,0.3546,0.5103,0.3068,0.5316
ChestCT_4314.png,0.4075,0.4676,0.3486,0.5158
ChestCT_4315.png,0.3426,0.5137,0.3103,0.5248
ChestCT_4316.png,0.3905,0.4748,0.3357,0.4946
ChestCT_4317.png,0.4011,0.4673,0.3435,0.5071
ChestCT_4318.png,0.3494,0.5132,0.3078,0.5348
ChestCT_4319.png,0.3683,0.4971,0.3153,0.5195
ChestCT_4320.png,0.3946,0.4642,0.3318,0.5030
ChestCT_4321.png,0.3948,0.4675,0.3361,0.5004
ChestCT_4322.png,0.3686,0.4981,0.3151,0.5196
ChestCT_4323.png,0.3444,0.4155,0.3764,0.4499
ChestCT_4324.png,0.3912,0.4692,0.3338,0.5107
ChestCT_4325.png,0.3755,0.4910,0.3190,0.5156
ChestCT_4326.png,0.3780,0.4855,0.3182,0.5185
ChestCT_4327.png,0.3931,0.4776,0.3389,0.5004
ChestCT_4328.png,0.3417,0.4135,0.3795,0.4479
ChestCT_4329.png,0.3459,0.5073,0.3727,0.4626
ChestCT_4330.png,0.3456,0.5053,0.3768,0.4697
ChestCT_4331.png,0.3855,0.4872,0.3786,0.4684
ChestCT_4332.png,0.3859,0.4901,0.3831,0.4671
ChestCT_4333.png,0.3854,0.4855,0.3847,0.4597
ChestCT_4334.png,0.4078,0.4713,0.3635,0.4804
ChestCT_4335.png,0.3974,0.4791,0.3917,0.4532
ChestCT_4336.png,0.3874,0.4586,0.3968,0.4325
ChestCT_4337.png,0.3859,0.4495,0.3985,0.4232
ChestCT_4338.png,0.3979,0.4785,0.3962,0.4524
ChestCT_4339.png,0.4055,0.4717,0.3638,0.4811
ChestCT_4340.png,0.3952,0.4797,0.3895,0.4552
ChestCT_4341.png,0.4033,0.4757,0.3586,0.4915
ChestCT_4342.png,0.3987,0.4774,0.3549,0.4937
ChestCT_4343.png,0.3912,0.4844,0.3902,0.4678
ChestCT_4344.png,0.4017,0.4753,0.3984,0.4553
ChestCT_4345.png,0.3997,0.4676,0.3701,0.4824
ChestCT_4346.png,0.3965,0.4698,0.3690,0.4873
ChestCT_4347.png,0.4035,0.4774,0.3898,0.4918
ChestCT_4348.png,0.3948,0.4832,0.3642,0.4855
ChestCT_4349.png,0.3943,0.4717,0.3614,0.4901
ChestCT_4350.png,0.3978,0.4725,0.3720,0.4949
ChestCT_4351.png,0.3999,0.4765,0.3826,0.4964
ChestCT_4352.png,0.3952,0.4743,0.3646,0.4933
ChestCT_4353.png,0.4006,0.4835,0.3622,0.4887
ChestCT_4354.png,0.3496,0.4735,0.3861,0.4606
ChestCT_4355.png,0.3981,0.4728,0.3696,0.4900
ChestCT_4356.png,0.3983,0.4711,0.3670,0.4948
ChestCT_4357.png,0.3494,0.4698,0.3761,0.4635
ChestCT_4358.png,0.3476,0.4146,0.3928,0.3967
ChestCT_4359.png,0.3869,0.4848,0.3641,0.4859
ChestCT_4360.png,0.3472,0.4201,0.3847,0.4012
ChestCT_4361.png,0.3454,0.4153,0.3892,0.4029
ChestCT_4362.png,0.3880,0.4836,0.3721,0.4748
ChestCT_4363.png,0.3484,0.4761,0.3905,0.4520
ChestCT_4364.png,0.3475,0.3651,0.3995,0.4186
ChestCT_4365.png,0.3834,0.4484,0.3987,0.4216
ChestCT_4366.png,0.3481,0.4772,0.3899,0.4608
ChestCT_4367.png,0.3906,0.4837,0.3891,0.4565
ChestCT_4368.png,0.3492,0.4947,0.3921,0.4059
ChestCT_4369.png,0.3849,0.4645,0.3881,0.4456
ChestCT_4370.png,0.3858,0.4646,0.3931,0.4397
ChestCT_4371.png,0.3475,0.4595,0.3907,0.3968
ChestCT_4372.png,0.3940,0.4844,0.3935,0.4626
ChestCT_4373.png,0.3468,0.3453,0.3616,0.4260
ChestCT_4374.png,0.3627,0.4652,0.3426,0.4669
ChestCT_4375.png,0.3642,0.4588,0.3404,0.4630
ChestCT_4376.png,0.3467,0.3457,0.3536,0.4307
ChestCT_4377.png,0.3572,0.4622,0.3451,0.4648
ChestCT_4378.png,0.3463,0.3523,0.3607,0.4246
ChestCT_4379.png,0.3483,0.3519,0.3657,0.4241
ChestCT_4380.png,0.3527,0.4613,0.3490,0.4648
ChestCT_4381.png,0.3532,0.4625,0.3599,0.4539
ChestCT_4382.png,0.3453,0.4592,0.3561,0.4321
ChestCT_4383.png,0.3488,0.4651,0.3575,0.4389
ChestCT_4384.png,0.3557,0.4583,0.3560,0.4545
ChestCT_4385.png,0.3512,0.4608,0.3563,0.4372
ChestCT_4386.png,0.3552,0.4576,0.3527,0.4586
ChestCT_4387.png,0.3541,0.4603,0.3554,0.4601
ChestCT_4388.png,0.3501,0.4605,0.3560,0.4373
ChestCT_4389.png,0.3258,0.4573,0.3423,0.4549
ChestCT_4390.png,0.3499,0.3530,0.3879,0.4103
ChestCT_4391.png,0.3798,0.4403,0.3254,0.4871
ChestCT_4392.png,0.3839,0.4354,0.3281,0.4839
ChestCT_4393.png,0.3239,0.4608,0.3894,0.4077
ChestCT_4394.png,0.3292,0.4581,0.3387,0.4669
ChestCT_4395.png,0.3481,0.3541,0.3814,0.4204
ChestCT_4396.png,0.3254,0.4586,0.3408,0.4477
ChestCT_4397.png,0.3244,0.4636,0.3421,0.4422
ChestCT_4398.png,0.3424,0.3549,0.3692,0.4231
ChestCT_4399.png,0.3255,0.4616,0.3902,0.4068
ChestCT_4400.png,0.3123,0.4604,0.3492,0.4249
ChestCT_4401.png,0.3135,0.4592,0.3469,0.4255
ChestCT_4402.png,0.3247,0.4629,0.3923,0.4070
ChestCT_4403.png,0.3419,0.4570,0.3254,0.4787
ChestCT_4404.png,0.3143,0.4657,0.3447,0.4374
ChestCT_4405.png,0.3498,0.3357,0.3538,0.4171
ChestCT_4406.png,0.3500,0.3400,0.3992,0.3968
ChestCT_4407.png,0.3137,0.4622,0.3467,0.4316
ChestCT_4408.png,0.3331,0.4569,0.3320,0.4693
ChestCT_4409.png,0.3589,0.4528,0.3187,0.4907
ChestCT_4410.png,0.3159,0.4541,0.3537,0.4167
ChestCT_4411.png,0.3224,0.4594,0.3578,0.4185
ChestCT_4412.png,0.3582,0.4576,0.3157,0.4946
ChestCT_4413.png,0.4009,0.4364,0.3438,0.5041
ChestCT_4414.png,0.3470,0.4557,0.3199,0.4890
ChestCT_4415.png,0.3871,0.4423,0.3317,0.4912
ChestCT_4416.png,0.3957,0.4310,0.3381,0.4932
ChestCT_4417.png,0.3523,0.4574,0.3162,0.4949
ChestCT_4418.png,0.3659,0.4468,0.3200,0.4836
ChestCT_4419.png,0.3883,0.4306,0.3272,0.4802
ChestCT_4420.png,0.3882,0.4369,0.3303,0.4841
ChestCT_4421.png,0.3690,0.4411,0.3227,0.4749
ChestCT_4422.png,0.3406,0.3583,0.3654,0.4267
ChestCT_4423.png,0.3872,0.4310,0.3308,0.4827
ChestCT_4424.png,0.3715,0.4468,0.3210,0.4886
ChestCT_4425.png,0.3740,0.4416,0.3202,0.4880
ChestCT_4426.png,0.3888,0.4414,0.3348,0.4849
ChestCT_4427.png,0.3428,0.3621,0.3672,0.4235
ChestCT_4428.png,0.3574,0.4503,0.3595,0.4500
ChestCT_4429.png,0.3605,0.4475,0.3461,0.4505
ChestCT_4430.png,0.3476,0.4616,0.3544,0.4430
ChestCT_4431.png,0.3475,0.4633,0.3551,0.4477
ChestCT_4432.png,0.3572,0.4531,0.3525,0.4543
ChestCT_4433.png,0.3575,0.4567,0.3450,0.4594
ChestCT_4434.png,0.3669,0.4562,0.3443,0.4590
ChestCT_4435.png,0.3381,0.4036,0.3954,0.5008
ChestCT_4436.png,0.3483,0.5401,0.3831,0.5233
ChestCT_4437.png,0.3483,0.4744,0.3802,0.5226
ChestCT_4438.png,0.3388,0.3951,0.3909,0.5226
ChestCT_4439.png,0.3482,0.3966,0.3812,0.5285
ChestCT_4440.png,0.3369,0.4035,0.3930,0.4950
ChestCT_4441.png,0.3361,0.4120,0.3926,0.5181
ChestCT_4442.png,0.3489,0.3959,0.3862,0.5249
ChestCT_4443.png,0.3342,0.5538,0.3933,0.5177
ChestCT_4444.png,0.3437,0.3924,0.3874,0.5228
ChestCT_4445.png,0.3451,0.3941,0.3875,0.5229
ChestCT_4446.png,0.3360,0.5560,0.3900,0.5186
ChestCT_4447.png,0.3481,0.3950,0.3912,0.5249
ChestCT_4448.png,0.3484,0.3993,0.3864,0.5245
ChestCT_4449.png,0.3381,0.5538,0.3866,0.5192
ChestCT_4450.png,0.3443,0.3982,0.3953,0.5223
ChestCT_4451.png,0.3439,0.3937,0.3686,0.5314
ChestCT_4452.png,0.3331,0.4110,0.3897,0.4911
ChestCT_4453.png,0.3836,0.4688,0.3594,0.5612
ChestCT_4454.png,0.3861,0.4429,0.3616,0.5273
ChestCT_4455.png,0.3306,0.4131,0.3898,0.4938
ChestCT_4456.png,0.3482,0.3933,0.3685,0.5384
ChestCT_4457.png,0.3298,0.4104,0.3898,0.5171
ChestCT_4458.png,0.3417,0.3978,0.3719,0.5193
ChestCT_4459.png,0.3400,0.3997,0.3771,0.5148
ChestCT_4460.png,0.3312,0.4114,0.3899,0.5252
ChestCT_4461.png,0.3310,0.4084,0.3895,0.5031
ChestCT_4462.png,0.3363,0.4006,0.3846,0.4797
ChestCT_4463.png,0.3386,0.4039,0.3829,0.4958
ChestCT_4464.png,0.3311,0.4041,0.3889,0.5135
ChestCT_4465.png,0.3292,0.5065,0.3617,0.5505
ChestCT_4466.png,0.3383,0.4009,0.3804,0.5096
ChestCT_4467.png,0.3356,0.4052,0.3876,0.5140
ChestCT_4468.png,0.3390,0.3996,0.3883,0.5184
ChestCT_4469.png,0.3368,0.4025,0.3830,0.4998
ChestCT_4470.png,0.3195,0.5129,0.3658,0.5428
ChestCT_4471.png,0.3572,0.4876,0.3568,0.5607
ChestCT_4472.png,0.3370,0.4046,0.3841,0.5115
ChestCT_4473.png,0.3369,0.4028,0.3865,0.5050
ChestCT_4474.png,0.3483,0.4903,0.3540,0.5589
ChestCT_4475.png,0.4371,0.4241,0.3740,0.5038
ChestCT_4476.png,0.3358,0.5006,0.3556,0.5561
ChestCT_4477.png,0.4158,0.4261,0.3655,0.5071
ChestCT_4478.png,0.4324,0.4207,0.3700,0.4948
ChestCT_4479.png,0.3437,0.4942,0.3530,0.5588
ChestCT_4480.png,0.3663,0.4779,0.3562,0.5532
ChestCT_4481.png,0.4002,0.4436,0.3710,0.5174
ChestCT_4482.png,0.3975,0.4230,0.3690,0.4904
ChestCT_4483.png,0.3588,0.4830,0.3570,0.5597
ChestCT_4484.png,0.3342,0.4142,0.3915,0.5209
ChestCT_4485.png,0.4030,0.4362,0.3724,0.5065
ChestCT_4486.png,0.3723,0.4766,0.3595,0.5506
ChestCT_4487.png,0.3736,0.4751,0.3607,0.5555
ChestCT_4488.png,0.4093,0.4309,0.3708,0.5067
ChestCT_4489.png,0.3337,0.4130,0.3906,0.5227
ChestCT_4490.png,0.3372,0.4231,0.3978,0.4121
ChestCT_4491.png,0.3482,0.3965,0.3954,0.5230
ChestCT_4492.png,0.3314,0.5606,0.3968,0.5203
ChestCT_4493.png,0.3415,0.4170,0.3998,0.4079
ChestCT_4494.png,0.3397,0.4162,0.3921,0.5422
ChestCT_4495.png,0.3446,0.4058,0.3875,0.5397
ChestCT_4496.png,0.3405,0.3800,0.3972,0.4456
ChestCT_4497.png,0.3480,0.4051,0.3926,0.5100
ChestCT_4498.png,0.3465,0.3989,0.3889,0.5091
ChestCT_4499.png,0.3387,0.3927,0.3976,0.4945
ChestCT_4500.png,0.3453,0.4021,0.3893,0.5059
ChestCT_4501.png,0.3396,0.3791,0.3945,0.4393
ChestCT_4502.png,0.3401,0.3917,0.3968,0.4638
ChestCT_4503.png,0.3474,0.3962,0.3902,0.5013
ChestCT_4504.png,0.3490,0.3960,0.3988,0.4988
ChestCT_4505.png,0.3411,0.3928,0.3973,0.4970
ChestCT_4506.png,0.3423,0.3957,0.3979,0.4951
ChestCT_4507.png,0.3492,0.3949,0.3984,0.4979
ChestCT_4508.png,0.3455,0.3950,0.3994,0.5025
ChestCT_4509.png,0.3471,0.3977,0.3919,0.5001
ChestCT_4510.png,0.3486,0.3938,0.3935,0.4981
ChestCT_4511.png,0.3439,0.3961,0.3126,0.5679
ChestCT_4512.png,0.3468,0.3861,0.3739,0.4847
ChestCT_4513.png,0.3347,0.3830,0.3898,0.4352
ChestCT_4514.png,0.3814,0.4308,0.3615,0.5096
ChestCT_4515.png,0.3853,0.4066,0.3622,0.4603
ChestCT_4516.png,0.3329,0.3856,0.3905,0.4375
ChestCT_4517.png,0.3499,0.3879,0.3732,0.4937
ChestCT_4518.png,0.3345,0.3914,0.3923,0.4648
ChestCT_4519.png,0.3444,0.3855,0.3747,0.4676
ChestCT_4520.png,0.3424,0.3862,0.3798,0.4611
ChestCT_4521.png,0.3352,0.3991,0.3939,0.4802
ChestCT_4522.png,0.3339,0.3872,0.3920,0.4500
ChestCT_4523.png,0.3377,0.3756,0.3840,0.4233
ChestCT_4524.png,0.3405,0.3811,0.3826,0.4378
ChestCT_4525.png,0.3329,0.3910,0.3930,0.4653
ChestCT_4526.png,0.3346,0.4476,0.3648,0.4950
ChestCT_4527.png,0.3412,0.3843,0.3820,0.4532
ChestCT_4528.png,0.3371,0.3918,0.3909,0.4654
ChestCT_4529.png,0.3374,0.3945,0.3935,0.4807
ChestCT_4530.png,0.3397,0.3818,0.3839,0.4442
ChestCT_4531.png,0.3247,0.4619,0.3691,0.4983
ChestCT_4532.png,0.3580,0.4497,0.3582,0.5168
ChestCT_4533.png,0.3388,0.3878,0.3871,0.4566
ChestCT_4534.png,0.3392,0.3861,0.3886,0.4528
ChestCT_4535.png,0.3501,0.4551,0.3568,0.5212
ChestCT_4536.png,0.4355,0.3888,0.3717,0.4451
ChestCT_4537.png,0.3398,0.4576,0.3596,0.5134
ChestCT_4538.png,0.4130,0.3876,0.3655,0.4412
ChestCT_4539.png,0.4307,0.3765,0.3700,0.4206
ChestCT_4540.png,0.3467,0.4543,0.3558,0.5171
ChestCT_4541.png,0.3675,0.4341,0.3592,0.4950
ChestCT_4542.png,0.3977,0.4078,0.3690,0.4614
ChestCT_4543.png,0.3972,0.3884,0.3689,0.4258
ChestCT_4544.png,0.3607,0.4432,0.3611,0.5106
ChestCT_4545.png,0.3379,0.3948,0.3951,0.4681
ChestCT_4546.png,0.4006,0.3977,0.3723,0.4461
ChestCT_4547.png,0.3740,0.4346,0.3626,0.4966
ChestCT_4548.png,0.3734,0.4382,0.3616,0.5091
ChestCT_4549.png,0.4055,0.3985,0.3691,0.4521
ChestCT_4550.png,0.3378,0.3990,0.3954,0.4799
ChestCT_4551.png,0.3391,0.4180,0.3950,0.3785
ChestCT_4552.png,0.3460,0.3974,0.3122,0.5696
ChestCT_4553.png,0.3478,0.4007,0.3137,0.5659
ChestCT_4554.png,0.3399,0.4214,0.3932,0.3925
ChestCT_4555.png,0.3419,0.4173,0.3979,0.3856
ChestCT_4556.png,0.3418,0.4139,0.3990,0.3889
ChestCT_4557.png,0.4555,0.2952,0.3986,0.3788
ChestCT_4558.png,0.4583,0.2906,0.3979,0.3760
ChestCT_4559.png,0.4486,0.3058,0.3972,0.3723
ChestCT_4560.png,0.4487,0.3054,0.3923,0.3735
ChestCT_4561.png,0.3378,0.4612,0.3549,0.4323
ChestCT_4562.png,0.3449,0.4508,0.3776,0.4317
ChestCT_4563.png,0.3424,0.4516,0.3773,0.4304
ChestCT_4564.png,0.3453,0.4548,0.3748,0.4302
ChestCT_4565.png,0.3420,0.4544,0.3751,0.4316
ChestCT_4566.png,0.3939,0.3749,0.3730,0.4087
ChestCT_4567.png,0.4067,0.3813,0.3804,0.4209
ChestCT_4568.png,0.4271,0.3787,0.3653,0.4326
ChestCT_4569.png,0.4304,0.3710,0.3704,0.4267
ChestCT_4570.png,0.4068,0.3854,0.3819,0.4201
ChestCT_4571.png,0.4045,0.3874,0.3814,0.4226
ChestCT_4572.png,0.3478,0.4392,0.3812,0.4215
ChestCT_4573.png,0.3977,0.3709,0.3747,0.4020
ChestCT_4574.png,0.3976,0.3740,0.3788,0.4056
ChestCT_4575.png,0.3406,0.4520,0.3786,0.4298
ChestCT_4576.png,0.3480,0.4156,0.3780,0.4218
ChestCT_4577.png,0.4040,0.3554,0.3828,0.3806
ChestCT_4578.png,0.3999,0.3631,0.3986,0.3716
ChestCT_4579.png,0.4219,0.3297,0.3870,0.3670
ChestCT_4580.png,0.4072,0.3841,0.3967,0.4324
ChestCT_4581.png,0.3961,0.3739,0.3817,0.4075
ChestCT_4582.png,0.4087,0.3438,0.3946,0.3696
ChestCT_4583.png,0.4192,0.3341,0.3886,0.3651
ChestCT_4584.png,0.3987,0.3676,0.3806,0.4007
ChestCT_4585.png,0.4113,0.3848,0.3957,0.4336
ChestCT_4586.png,0.4061,0.3865,0.3826,0.4354
ChestCT_4587.png,0.4053,0.3521,0.3994,0.3680
ChestCT_4588.png,0.4040,0.3473,0.3960,0.3681
ChestCT_4589.png,0.4069,0.3857,0.3875,0.4301
ChestCT_4590.png,0.4320,0.4040,0.3671,0.4822
ChestCT_4591.png,0.4029,0.3902,0.3934,0.4378
ChestCT_4592.png,0.4262,0.3937,0.3669,0.4679
ChestCT_4593.png,0.4280,0.4048,0.3666,0.4778
ChestCT_4594.png,0.4064,0.3841,0.3869,0.4302
ChestCT_4595.png,0.4144,0.3671,0.3761,0.4199
ChestCT_4596.png,0.4273,0.3826,0.3617,0.4414
ChestCT_4597.png,0.4237,0.3883,0.3649,0.4468
ChestCT_4598.png,0.4094,0.3823,0.3740,0.4315
ChestCT_4599.png,0.4473,0.3044,0.3925,0.3680
ChestCT_4600.png,0.4292,0.3783,0.3672,0.4462
ChestCT_4601.png,0.4172,0.3789,0.3768,0.4385
ChestCT_4602.png,0.4246,0.3793,0.3699,0.4317
ChestCT_4603.png,0.4321,0.3757,0.3719,0.4480
ChestCT_4604.png,0.3421,0.4554,0.3783,0.4328
ChestCT_4605.png,0.3439,0.4525,0.3669,0.4281
ChestCT_4606.png,0.3411,0.4546,0.3584,0.4288
ChestCT_4607.png,0.4106,0.4135,0.3667,0.4807
ChestCT_4608.png,0.4191,0.4075,0.3663,0.4837
ChestCT_4609.png,0.3401,0.4164,0.3955,0.4017
ChestCT_4610.png,0.3430,0.5431,0.3920,0.5148
ChestCT_4611.png,0.3390,0.5424,0.3926,0.5092
ChestCT_4612.png,0.3377,0.3974,0.3949,0.5105
ChestCT_4613.png,0.3450,0.3890,0.3927,0.5101
ChestCT_4614.png,0.3309,0.5483,0.3996,0.5113
ChestCT_4615.png,0.3315,0.5479,0.3979,0.5110
ChestCT_4616.png,0.3423,0.3929,0.3939,0.5103
ChestCT_4617.png,0.3401,0.3979,0.3953,0.4946
ChestCT_4618.png,0.3422,0.5388,0.3916,0.5055
ChestCT_4619.png,0.3409,0.5428,0.3920,0.5142
ChestCT_4620.png,0.3385,0.4185,0.3950,0.4026
ChestCT_4621.png,0.4202,0.4065,0.3678,0.4822
ChestCT_4622.png,0.4087,0.4199,0.3651,0.4919
ChestCT_4623.png,0.3750,0.4578,0.3609,0.5335
ChestCT_4624.png,0.4236,0.4016,0.3719,0.4684
ChestCT_4625.png,0.4127,0.4125,0.3643,0.4865
ChestCT_4626.png,0.3410,0.5388,0.3915,0.5078
ChestCT_4627.png,0.3439,0.5432,0.3934,0.5153
ChestCT_4628.png,0.3426,0.3993,0.3932,0.4771
ChestCT_4629.png,0.3424,0.3920,0.3931,0.5115
ChestCT_4630.png,0.3412,0.3896,0.3933,0.4632
ChestCT_4631.png,0.3424,0.3952,0.3942,0.4786
ChestCT_4632.png,0.3430,0.3905,0.3917,0.5114
ChestCT_4633.png,0.3418,0.4033,0.3952,0.5002
ChestCT_4634.png,0.3627,0.4704,0.3917,0.5097
ChestCT_4635.png,0.3402,0.5435,0.3920,0.5122
ChestCT_4636.png,0.4109,0.4121,0.3654,0.4830
ChestCT_4637.png,0.4216,0.3980,0.3711,0.4654
ChestCT_4638.png,0.3732,0.4584,0.3629,0.5317
ChestCT_4639.png,0.4253,0.3830,0.3724,0.4384
ChestCT_4640.png,0.4037,0.4235,0.3688,0.4910
ChestCT_4641.png,0.3839,0.4444,0.3576,0.5322
ChestCT_4642.png,0.3396,0.5421,0.3942,0.5064
ChestCT_4643.png,0.3487,0.4003,0.3858,0.5181
ChestCT_4644.png,0.3462,0.3919,0.3916,0.5105
ChestCT_4645.png,0.3406,0.3989,0.3929,0.4867
ChestCT_4646.png,0.3349,0.4060,0.3894,0.4951
ChestCT_4647.png,0.3382,0.4073,0.3897,0.5148
ChestCT_4648.png,0.3408,0.4013,0.3942,0.4992
ChestCT_4649.png,0.3464,0.3905,0.3929,0.5109
ChestCT_4650.png,0.3403,0.4172,0.3898,0.5101
ChestCT_4651.png,0.3390,0.5434,0.3950,0.5083
ChestCT_4652.png,0.3860,0.4155,0.3616,0.4823
ChestCT_4653.png,0.4069,0.4199,0.3661,0.4897
ChestCT_4654.png,0.4029,0.4240,0.3704,0.4908
ChestCT_4655.png,0.4256,0.3984,0.3735,0.4620
ChestCT_4656.png,0.3451,0.5390,0.3878,0.5148
ChestCT_4657.png,0.3499,0.3952,0.3967,0.5099
ChestCT_4658.png,0.3436,0.4058,0.3854,0.5275
ChestCT_4659.png,0.3397,0.3968,0.3927,0.4811
ChestCT_4660.png,0.3452,0.3922,0.3912,0.5116
ChestCT_4661.png,0.3484,0.3959,0.3964,0.5136
ChestCT_4662.png,0.3473,0.3952,0.3979,0.5148
ChestCT_4663.png,0.3490,0.3897,0.3921,0.5116
ChestCT_4664.png,0.3417,0.3856,0.3914,0.4533
ChestCT_4665.png,0.3447,0.4059,0.3900,0.5274
ChestCT_4666.png,0.3377,0.5429,0.3955,0.5080
ChestCT_4667.png,0.3499,0.3962,0.3901,0.5143
ChestCT_4668.png,0.4249,0.4018,0.3734,0.4650
ChestCT_4669.png,0.4005,0.4260,0.3701,0.4945
ChestCT_4670.png,0.3478,0.4757,0.3540,0.5417
ChestCT_4671.png,0.3312,0.4766,0.3647,0.5210
ChestCT_4672.png,0.3405,0.4806,0.3563,0.5379
ChestCT_4673.png,0.3352,0.4081,0.3900,0.4959
ChestCT_4674.png,0.3407,0.3952,0.3826,0.4681
ChestCT_4675.png,0.3433,0.3965,0.3832,0.5045
ChestCT_4676.png,0.3407,0.3980,0.3843,0.4933
ChestCT_4677.png,0.3377,0.3970,0.3822,0.4729
ChestCT_4678.png,0.3353,0.4059,0.3894,0.4968
ChestCT_4679.png,0.3388,0.4834,0.3573,0.5370
ChestCT_4680.png,0.3298,0.4835,0.3671,0.5242
ChestCT_4681.png,0.3442,0.4761,0.3536,0.5411
ChestCT_4682.png,0.3337,0.4891,0.3572,0.5368
ChestCT_4683.png,0.3204,0.4983,0.3648,0.5290
ChestCT_4684.png,0.3378,0.3948,0.3815,0.4751
ChestCT_4685.png,0.3405,0.3978,0.3867,0.4972
ChestCT_4686.png,0.3390,0.3994,0.3837,0.4939
ChestCT_4687.png,0.3386,0.3942,0.3837,0.4672
ChestCT_4688.png,0.3405,0.3984,0.3860,0.4961
ChestCT_4689.png,0.3386,0.3994,0.3825,0.4876
ChestCT_4690.png,0.3227,0.4977,0.3659,0.5315
ChestCT_4691.png,0.3376,0.4825,0.3585,0.5340
ChestCT_4692.png,0.3427,0.4804,0.3534,0.5399
ChestCT_4693.png,0.3159,0.5022,0.3668,0.5241
ChestCT_4694.png,0.3404,0.3949,0.3772,0.5060
ChestCT_4695.png,0.3394,0.3985,0.3867,0.5013
ChestCT_4696.png,0.3413,0.3987,0.3821,0.4832
ChestCT_4697.png,0.3404,0.3910,0.3821,0.4587
ChestCT_4698.png,0.3407,0.4005,0.3891,0.4968
ChestCT_4699.png,0.3420,0.3967,0.3759,0.5007
ChestCT_4700.png,0.3495,0.3870,0.3704,0.5231
ChestCT_4701.png,0.3417,0.4816,0.3539,0.5390
ChestCT_4702.png,0.3491,0.3908,0.3682,0.5224
ChestCT_4703.png,0.3453,0.4779,0.3537,0.5402
ChestCT_4704.png,0.3589,0.4658,0.3625,0.5400
ChestCT_4705.png,0.3411,0.4006,0.3821,0.4903
ChestCT_4706.png,0.3397,0.3991,0.3860,0.4976
ChestCT_4707.png,0.3345,0.4028,0.3900,0.4953
ChestCT_4708.png,0.3337,0.4006,0.3883,0.4809
ChestCT_4709.png,0.3404,0.3960,0.3861,0.5012
ChestCT_4710.png,0.3396,0.4018,0.3828,0.5014
ChestCT_4711.png,0.3605,0.4657,0.3616,0.5424
ChestCT_4712.png,0.3450,0.4747,0.3557,0.5387
ChestCT_4713.png,0.3214,0.4978,0.3672,0.5262
ChestCT_4714.png,0.3498,0.3852,0.3693,0.5215
ChestCT_4715.png,0.3563,0.4692,0.3606,0.5408
ChestCT_4716.png,0.3664,0.4604,0.3604,0.5334
ChestCT_4717.png,0.3421,0.3944,0.3805,0.5016
ChestCT_4718.png,0.3437,0.3934,0.3747,0.5103
ChestCT_4719.png,0.3416,0.3951,0.3868,0.5065
ChestCT_4720.png,0.3360,0.3962,0.3900,0.5034
ChestCT_4721.png,0.3353,0.4043,0.3918,0.4956
ChestCT_4722.png,0.3342,0.4015,0.3901,0.4934
ChestCT_4723.png,0.3390,0.3954,0.3894,0.5053
ChestCT_4724.png,0.3412,0.3966,0.3875,0.5062
ChestCT_4725.png,0.3430,0.3953,0.3762,0.5015
